"ASV","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV34017","Bacteria","Patescibacteria","ABY1","Candidatus_Magasanikbacteria",,,
"ASV34018","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Rickettsiella",
"ASV34019","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",
"ASV34020","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",,,
"ASV34021","Bacteria","Chlamydiae","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia",
"ASV34022","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter",
"ASV34023","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",,
"ASV34024","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","UC5-1-2E3",
"ASV34025","Bacteria","Omnitrophicaeota",,,,,
"ASV34026","Bacteria","Chlamydiae","Chlamydiae","Chlamydiales","Simkaniaceae","Ga0074140",
"ASV34027","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",,
"ASV34028","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Hahellaceae","Hahella",
"ASV34029","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",,
"ASV34030","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Giesbergeria",
"ASV34031","Bacteria","Patescibacteria","Parcubacteria",,,,
"ASV34032","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",,
"ASV34033","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus_2",
"ASV34034","Bacteria","Proteobacteria",,,,,
"ASV34035","Eukaryota",,,,,,
"ASV34036","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",
"ASV34037","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",
"ASV34038","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Sebaldella",
"ASV34039","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",,
"ASV34040","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",,
"ASV34041","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Trichococcus",
"ASV34042","Bacteria","Firmicutes","Clostridia","Clostridiales",,,
"ASV34043","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",,
"ASV34044","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter",
"ASV34045","Bacteria","Patescibacteria","Parcubacteria",,,,
"ASV34046","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","UC5-1-2E3",
"ASV34047","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cuneatibacter",
"ASV34048","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",,
"ASV34049","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",
"ASV34050","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",,
"ASV34051","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",,
"ASV34052","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",
"ASV34053","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",,
"ASV34054","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerofilum",
"ASV34055","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propioniciclava",
"ASV34056","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Doudnabacteria",,,
"ASV34057","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",
"ASV34058","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",
"ASV34059","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Muricoccus",
"ASV34060","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Anthococcus",
"ASV34061","Bacteria","Planctomycetes","Phycisphaerae","MSBL9",,,
"ASV34062","Bacteria","Verrucomicrobia","Verrucomicrobiae",,,,
"ASV34063","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",,
"ASV34064","Bacteria",,,,,,
"ASV34065","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae",,
"ASV34066","Bacteria","Proteobacteria","Alphaproteobacteria",,,,
"ASV34067","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Paludibacteraceae","Paludibacter",
"ASV34068","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",,,
"ASV34069","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",,
"ASV34070","Bacteria","Fibrobacteres","Fibrobacteria","Fibrobacterales","Fibrobacteraceae",,
"ASV34071","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella",
"ASV34072","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17",,
"ASV34073","Bacteria","Omnitrophicaeota",,,,,
"ASV34074","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",,,
"ASV34075","Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae_(Subgroup_1)","Edaphobacter",
"ASV34076","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",,
"ASV34077","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Neisseriaceae","Uruburuella",
"ASV34078","Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae",,
"ASV34079","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae",,
"ASV34080","Bacteria","Patescibacteria","Microgenomatia","Candidatus_Curtissbacteria",,,
"ASV34081","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Mogibacterium",
"ASV34082","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",,
"ASV34083","Bacteria","Acidobacteria","Subgroup_6",,,,
"ASV34084","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","UC5-1-2E3",
"ASV34085","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",,
"ASV34086","Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae",,
"ASV34087","Bacteria","Proteobacteria","Deltaproteobacteria","SAR324_clade(Marine_group_B)",,,
"ASV34088","Eukaryota",,,,,,
"ASV34089","Bacteria","Patescibacteria","Parcubacteria",,,,
"ASV34090","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae",,
"ASV34091","Bacteria","Omnitrophicaeota",,,,,
"ASV34092","Bacteria","Proteobacteria","Gammaproteobacteria",,,,
"ASV34093","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_vadinBB60_group",,
"ASV34094","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum",
"ASV34095","Bacteria","Dependentiae","Babeliae","Babeliales",,,
"ASV34096","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",,
"ASV34097","Bacteria","Proteobacteria","Deltaproteobacteria","SAR324_clade(Marine_group_B)",,,
"ASV34098","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae",,
"ASV34099","Bacteria",,,,,,
"ASV34100","Bacteria","Cyanobacteria","Melainabacteria","Vampirovibrionales",,,
"ASV34101","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","Oligoflexaceae",,
"ASV34102","Bacteria","Bacteroidetes","Ignavibacteria","OPB56",,,
"ASV34103","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_9",
"ASV34104","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-005",
"ASV34105","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Neisseriaceae","Uruburuella",
"ASV34106","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Peredibacter",
"ASV34107","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",,
"ASV34108","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",,,
"ASV34109","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",
"ASV34110","Bacteria","Firmicutes","Clostridia","Clostridiales",,,
"ASV34111","Bacteria","Omnitrophicaeota",,,,,
"ASV34112","Bacteria","Patescibacteria","Gracilibacteria","Candidatus_Peribacteria",,,
"ASV34113","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","Planctomicrobium",
"ASV34114","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae",,
"ASV34115","Eukaryota",,,,,,
"ASV34116","Eukaryota",,,,,,
"ASV34117","Bacteria","Planctomycetes","BD7-11",,,,
"ASV34118","Bacteria","Proteobacteria","Alphaproteobacteria",,,,
"ASV34119","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae",,
"ASV34120","Bacteria","Patescibacteria","Parcubacteria",,,,
"ASV34121","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101_soil_group",,
"ASV34122","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",,,
"ASV34123","Bacteria","Bacteroidetes","Ignavibacteria","SJA-28",,,
"ASV34124","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Niveibacterium",
"ASV34125","Bacteria","Dependentiae","Babeliae","Babeliales","UBA12409",,
"ASV34126","Bacteria","Caldiserica","Caldisericia","Caldisericales","Caldisericaceae","Caldisericum",
"ASV34127","Bacteria","Elusimicrobia","Elusimicrobia","MVP-88",,,
"ASV34128","Bacteria",,,,,,
"ASV34129","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",,
"ASV34130","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella",
"ASV34131","Bacteria","Deinococcus-Thermus","Deinococci","Deinococcales","Deinococcaceae","Deinococcus",
"ASV34132","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter",
"ASV34133","Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9",,,
"ASV34134","Bacteria","Chloroflexi","Anaerolineae","ADurb.Bin180",,,
"ASV34135","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",,
"ASV34136","Bacteria","Proteobacteria","Gammaproteobacteria",,,,
"ASV34137","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea",
"ASV34138","Bacteria","Proteobacteria","Gammaproteobacteria",,,,
"ASV34139","Bacteria","Deinococcus-Thermus","Deinococci","Deinococcales","Deinococcaceae","Deinococcus",
"ASV34140","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",
"ASV34141","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae",,
"ASV34142","Bacteria",,,,,,
"ASV34143","Bacteria","Cloacimonetes","Cloacimonadia","Cloacimonadales","Cloacimonadaceae","Candidatus_Cloacimonas",
"ASV34144","Bacteria","Patescibacteria","Parcubacteria",,,,
"ASV34145","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",,
"ASV34146","Bacteria","Firmicutes","Clostridia","Clostridiales",,,
"ASV34147","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae_(Subgroup_3)","Bryobacter",
"ASV34148","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",,
"ASV34149","Bacteria","Omnitrophicaeota",,,,,
"ASV34150","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",,
"ASV34151","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum",
"ASV34152","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Anthococcus",
"ASV34153","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",,
"ASV34154","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",,
"ASV34155","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",,
"ASV34156","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae",,
"ASV34157","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-010",
"ASV34158","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",,
"ASV34159","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Candidatus_Riegeria",
